"OrderID","Region","State"
"HGWMVE","Sul","SC"
"VEOMKJ","Sudeste","ES"
"HQDGDX","Nordeste","BA"
"WTDICK","Sudeste","MG"
"QLHBUR","Norte","AP"
"ZPTXXT","Sudeste","RJ"
"UBFYVD","Norte","AP"
"SQLQHO","Sul","PR"
"THADLK","Sudeste","MG"
"ODNTWV","Sul","SC"
"UYYNFX","Centro-Oeste","GO"
"UXJLBY","Sul","SC"
"SIIPKG","Centro-Oeste","GO"
"RNDBYF","Sudeste","MG"
"TVGKLV","Nordeste","RN"
"LLBZVN","Sudeste","MG"
"LTQQYF","Sudeste","ES"
"URVJCB","Sudeste","RJ"
"PZGZAR","Centro-Oeste","GO"
"NXHWJR","Norte","PA"
"MPSRBZ","Sudeste","MG"
"CCHWJT","Nordeste","CE"
"JAOVVZ","Sudeste","SP"
"WNHZCJ","Norte","RO"
"RMQJJR","Nordeste","PI"
"OWPSRO","Norte","PA"
"FIWUEL","Sudeste","MG"
"JCWVAR","Nordeste","MA"
"HGOSLN","Sul","SC"
"DPXFSL","Sul","PR"
"VHAZGB","Sul","SC"
"PJGWNB","Sudeste","MG"
"VCIXKA","Nordeste","CE"
"SXTKRO","Sul","RS"
"MUFMCS","Nordeste","PB"
"FHVVGY","Norte","AM"
"ASGVMG","Sudeste","SP"
"UGFPZK","Sudeste","SP"
"IAPDTH","Sudeste","MG"
"SBTRNR","Sudeste","ES"
"LVDGRY","Sul","PR"
"HBWPGR","Norte","RO"
"VFDEIM","Norte","AC"
"IPABOD","Norte","RO"
"YFJTOG","Norte","AM"
"ZLWWDH","Centro-Oeste","MT"
"PPXZNX","Centro-Oeste","DF"
"FFQSNE","Sudeste","MG"
"ULPPOO","Norte","RO"
"ECLFIB","Centro-Oeste","MT"
"DTGMKC","Sudeste","RJ"
"BIPCPD","Centro-Oeste","MS"
"MBTNGR","Nordeste","RN"
"MCBJMW","Nordeste","PI"
"INCORB","Centro-Oeste","MS"
"OMFHLF","Sudeste","SP"
"KGDJNJ","Sudeste","ES"
"TNDIRO","Sudeste","MG"
"JNOSMY","Centro-Oeste","DF"
"EOGWBS","Sudeste","ES"
"RNOOKI","Sudeste","MG"
"DKIREB","Nordeste","CE"
"VBEUOL","Sudeste","ES"
"DVWYKG","Nordeste","PB"
"NQLXZX","Norte","AM"
"EGGGBG","Sudeste","RJ"
"MPGWAH","Nordeste","BA"
"FDEFUV","Sudeste","MG"
"ZKLZXX","Norte","RR"
"ZLJNQN","Norte","TO"
"MHBCLN","Norte","AP"
"OGMYNE","Sudeste","ES"
"ZICBIT","Centro-Oeste","MS"
"NWXYUT","Sudeste","SP"
"DHLSXN","Sudeste","SP"
"OOYCRM","Sudeste","SP"
"MNWVRH","Nordeste","PB"
"ZFYWPV","Centro-Oeste","MT"
"CYZEDZ","Centro-Oeste","MS"
"CRJQLN","Sudeste","RJ"
"PVGELU","Nordeste","RN"
"IJRPFE","Nordeste","PE"
"FVKWOI","Nordeste","PE"
"SLHCCI","Sudeste","ES"
"VPTCYY","Sudeste","RJ"
"MXLYOB","Sul","RS"
"BKJATP","Sul","SC"
"QSXTAE","Norte","AM"
"QOWWZX","Sul","SC"
"YTKDBB","Sul","PR"
"CKGZRL","Centro-Oeste","MS"
"PCXVOU","Sudeste","ES"
"UNKEBE","Nordeste","CE"
"BSJKQP","Sul","PR"
"MEDKMT","Sudeste","ES"
"BIRIIS","Nordeste","PI"
"SILJYC","Centro-Oeste","GO"
"LMXDSM","Centro-Oeste","DF"
"UVGOIQ","Sul","SC"
"NUNXYI","Sudeste","ES"
"MTWNVF","Centro-Oeste","MT"
"QGAEOU","Sul","SC"
"YVFLZA","Sul","SC"
"IHWFMU","Norte","RR"
"RWUHRA","Nordeste","BA"
"BQDSQJ","Nordeste","BA"
"OAVAHU","Centro-Oeste","DF"
"GZAUCH","Centro-Oeste","GO"
"XWGJXN","Sul","PR"
"GQTKSR","Norte","RO"
"OLTWIT","Sul","SC"
"KJWQRI","Nordeste","PB"
"KKHYSN","Sul","SC"
"RUHPQM","Sudeste","ES"
"YQQUYQ","Nordeste","PI"
"AJJHYF","Centro-Oeste","MS"
"KCYBPR","Centro-Oeste","GO"
"QHAPXL","Nordeste","MA"
"BKFLFI","Nordeste","MA"
"CZLILX","Sudeste","SP"
"XORZYF","Nordeste","MA"
"FAUQEP","Norte","AM"
"ETXMUJ","Sudeste","MG"
"EUCCKA","Sul","RS"
"UMXXCB","Norte","RR"
"XHJHIV","Sudeste","ES"
"WWEMBA","Sudeste","SP"
"SDZGJJ","Nordeste","CE"
"UCMAZS","Sudeste","SP"
"ROBUFV","Nordeste","RN"
"YFRJQJ","Sul","SC"
"YGDSSN","Nordeste","MA"
"TTIJXW","Norte","RR"
"FGZRQU","Centro-Oeste","DF"
"OJFOHI","Nordeste","MA"
"ORAQMG","Sudeste","SP"
"NDMTQC","Sudeste","MG"
"XMQSKM","Nordeste","PB"
"IOCNBX","Nordeste","BA"
"SODNUZ","Centro-Oeste","MT"
"EYRUPX","Sudeste","ES"
"WYJVQR","Sul","SC"
"BYLGKT","Sul","PR"
"XQGYUZ","Norte","RO"
"DWSVAR","Nordeste","PE"
"BMDIAR","Sul","PR"
"PESQOJ","Sul","SC"
"OMFGNP","Sul","PR"
"QVKJUH","Nordeste","CE"
"WQODAT","Sudeste","ES"
"MKKBCS","Sudeste","RJ"
"RCELNZ","Norte","RO"
"FXEQUB","Sul","SC"
"OHVSBU","Norte","AC"
"YQPFPU","Sudeste","SP"
"YQQSFC","Sul","RS"
"FRNSBL","Centro-Oeste","MS"
"GIWCZQ","Norte","AM"
"LNQTDO","Nordeste","RN"
"NODSKN","Nordeste","BA"
"XOTZIO","Centro-Oeste","GO"
"NWJRCY","Sudeste","ES"
"FMUXAY","Centro-Oeste","MT"
"IVEHDZ","Sudeste","MG"
"HIDNAJ","Nordeste","BA"
"EEBTEH","Sul","RS"
"VJQWYJ","Norte","RO"
"CUXHNR","Sudeste","SP"
"ONVZMZ","Norte","RO"
"XEEJDC","Sudeste","MG"
"QDRKRO","Sul","SC"
"EPSHDW","Norte","RO"
"RDSTWZ","Centro-Oeste","GO"
"XHMLZG","Norte","AM"
"THTWWS","Sudeste","RJ"
"UYMLZP","Sudeste","ES"
"ZXDHRW","Sudeste","SP"
"SHABUF","Sul","RS"
"BNDXKV","Sudeste","MG"
"AZHUAZ","Sul","SC"
"RRKDCH","Sudeste","RJ"
"RRNPID","Norte","RO"
"CFASVO","Norte","AM"
"EYVVTY","Sudeste","ES"
"XFQOPM","Sul","PR"
"IHLSXG","Centro-Oeste","DF"
"SFZWHY","Nordeste","PB"
"OWTKEB","Nordeste","BA"
"MWTCDU","Sudeste","MG"
"ZZKXZA","Sul","RS"
"JYXLZA","Nordeste","PB"
"YOHDJC","Sudeste","ES"
"TLKRXN","Centro-Oeste","GO"
"PGNZSQ","Norte","RO"
"LJIHKP","Sudeste","ES"
"NAFPBG","Sul","SC"
"NBREDK","Norte","RO"
"WHSDFC","Nordeste","PB"
"UUUAUG","Nordeste","CE"
"IRBHYE","Sul","SC"
"QEBOMC","Centro-Oeste","MT"
"HTDLYS","Sudeste","ES"
"FNTJUT","Sul","SC"
"LIPLZK","Nordeste","BA"
"XQKPWU","Sul","RS"
"RXXAIH","Nordeste","PB"
"LMZKVE","Sudeste","RJ"
"UPUCAT","Norte","AM"
"WHENNE","Sul","PR"
"CNICHZ","Sudeste","RJ"
"FGERQW","Centro-Oeste","MT"
"IBDSDB","Nordeste","PI"
"DNFCQW","Nordeste","RN"
"GLTIWQ","Norte","AM"
"ZFBGCA","Nordeste","PB"
"CBPGNH","Centro-Oeste","MS"
"QIMEEY","Centro-Oeste","MS"
"XCMWAI","Sudeste","SP"
"QVBQHE","Sudeste","SP"
"RRJGUP","Nordeste","BA"
"PMXFVU","Sul","PR"
"MHCPXH","Sudeste","ES"
"SJFEFV","Sul","PR"
"TYZAZC","Sul","PR"
"YPXXWS","Norte","TO"
"AROUUP","Norte","AP"
"ZHCBTK","Sul","PR"
"MDEMJM","Centro-Oeste","GO"
"CVWRUO","Sudeste","RJ"
"KBQFZK","Nordeste","PI"
"LNWJEO","Sul","PR"
"XZIIWN","Sudeste","MG"
"WJYBYX","Norte","AP"
"QOTAZO","Sudeste","RJ"
"PPLMKF","Sudeste","RJ"
"CWOJWD","Sul","RS"
"WZFSAO","Sul","PR"
"JFLXZG","Sudeste","SP"
"QHHEUG","Centro-Oeste","MT"
"KWKZZO","Norte","PA"
"EMJHPD","Sudeste","MG"
"KMWEWM","Centro-Oeste","GO"
"ZQDBEM","Norte","AC"
"XTSIGP","Sudeste","RJ"
"XUMUJD","Sudeste","MG"
"LENCNZ","Sudeste","ES"
"WDKLGL","Sudeste","MG"
"LRNAIV","Nordeste","BA"
"LRYKUY","Centro-Oeste","DF"
"OVAPKW","Nordeste","PB"
"YNGFTT","Norte","RR"
"UDNGTB","Norte","RO"
"SDWSMB","Nordeste","RN"
"VDOUKU","Centro-Oeste","MT"
"NIJQIV","Sudeste","SP"
"LVYFPQ","Norte","RR"
"ALBTKY","Sudeste","ES"
"PHXUYM","Nordeste","CE"
"MCJJSQ","Sudeste","ES"
"NSVSTT","Sul","PR"
"PZHEKL","Sul","PR"
"HVNCFB","Norte","AP"
"FFHIAJ","Sul","PR"
"UIQMAC","Nordeste","BA"
"SMFBIC","Norte","TO"
"OOZEMP","Sul","SC"
"SZAYVY","Sudeste","RJ"
"ENGSGY","Centro-Oeste","MT"
"ADUIUG","Sudeste","RJ"
"FJGDGT","Sudeste","SP"
"EELLIJ","Sudeste","MG"
"MWBVVD","Nordeste","CE"
"SUSIYB","Sudeste","ES"
"JUMYAB","Nordeste","PE"
"AYEEOW","Sudeste","MG"
"HKLRZV","Sul","SC"
"JPYSOS","Nordeste","PE"
"UJDEBI","Centro-Oeste","DF"
"DZVGFM","Norte","AM"
"VKOOSN","Norte","AC"
"MXSJBC","Norte","RR"
"YZWKAK","Norte","PA"
"EPQPLE","Sudeste","RJ"
"QPDPOV","Nordeste","PB"
"UGIGCF","Centro-Oeste","MS"
"WZNHCS","Norte","AM"
"HZOFZJ","Norte","PA"
"CAPPCZ","Sudeste","ES"
"BTVXRZ","Centro-Oeste","MS"
"HLUXKW","Sudeste","ES"
"QAALMG","Sudeste","SP"
"XLKPHR","Sudeste","MG"
"WORAYP","Nordeste","CE"
"HWEXBU","Nordeste","MA"
"OELTIO","Sudeste","ES"
"BONFEQ","Norte","TO"
"NIISTY","Sudeste","RJ"
"XXLHOG","Nordeste","CE"
"AHEZRJ","Centro-Oeste","MS"
"AHIAPA","Norte","PA"
"PAVBIE","Sudeste","ES"
"HVVUIE","Nordeste","MA"
"PQCTGG","Centro-Oeste","MT"
"XEPQBL","Centro-Oeste","DF"
"YEKDFW","Centro-Oeste","MT"
"TGXIRT","Norte","AM"
"JYZUTV","Sul","PR"
"NGBEDF","Sudeste","MG"
"FRCXYD","Nordeste","PB"
"XSUCAF","Sudeste","MG"
"ZTLTYG","Sudeste","ES"
"LUDXVM","Sudeste","ES"
"SJPPIB","Norte","TO"
"VWOPGT","Nordeste","PE"
"FYOYCO","Norte","AC"
"LQYONQ","Sul","PR"
"XJXFLL","Nordeste","RN"
"YPOBAU","Sudeste","MG"
"SVNRXF","Nordeste","RN"
"SVVPEU","Sul","PR"
"IAOMEZ","Sul","RS"
"JTKOSX","Centro-Oeste","GO"
"OFIGRV","Nordeste","PI"
"ZGWUYG","Nordeste","BA"
"SXYHNH","Centro-Oeste","MT"
"KCAQFD","Sul","PR"
"WAMXJQ","Sudeste","MG"
"TOLQLR","Sudeste","ES"
"CTHYSL","Sudeste","MG"
"PBZMAN","Sudeste","ES"
"PCPRUM","Nordeste","PI"
"IFVJDE","Sudeste","SP"
"EJHRLV","Centro-Oeste","DF"
"QVOHQB","Sudeste","MG"
"KGFSXN","Sul","RS"
"CZOGBU","Centro-Oeste","DF"
"LIWNKV","Sul","RS"
"YWDASH","Norte","TO"
"ARATQJ","Nordeste","PE"
"RFVNYF","Nordeste","PE"
"LGSOLM","Sul","PR"
"ZKGZJP","Sudeste","MG"
"HADROF","Sudeste","MG"
"HAEXBV","Sudeste","RJ"
"SFPDBX","Sudeste","SP"
"GOPTII","Sudeste","SP"
"MXFGDQ","Nordeste","CE"
"TZOXED","Norte","AM"
"ARFBVX","Centro-Oeste","GO"
"BWFNBD","Sudeste","MG"
"DSFBKP","Norte","PA"
"ZEJGZC","Nordeste","PI"
"DJUAOU","Nordeste","CE"
"XOFHSX","Norte","TO"
"UNCDHP","Sudeste","ES"
"IGBWWI","Centro-Oeste","MT"
"WZZHOL","Sudeste","ES"
"FVAJRI","Sul","SC"
"VCHLCD","Sudeste","RJ"
"VCMUUT","Sudeste","SP"
"UBHUER","Norte","TO"
"MQLRNA","Sudeste","SP"
"RTLZPR","Sudeste","SP"
"FGYOXY","Norte","AM"
"ESTQWU","Sul","PR"
"CPLYAU","Sudeste","ES"
"OSDDYK","Sudeste","SP"
"LNEORF","Nordeste","MA"
"AZBDIM","Norte","AM"
"QBIJSA","Centro-Oeste","MS"
"CGZIDC","Norte","PA"
"MJVNDL","Centro-Oeste","DF"
"CUPRHX","Norte","RO"
"NIDDSQ","Sudeste","RJ"
"MEEJES","Sudeste","MG"
"PFIRVY","Sul","RS"
"YWCXNS","Sudeste","ES"
"WAPHZI","Sudeste","MG"
"ZTJRTB","Centro-Oeste","MT"
"OAMUBK","Sul","SC"
"LUDIJK","Sudeste","MG"
"YKZEZA","Norte","RR"
"QNHKRH","Sudeste","MG"
"UKMREB","Sudeste","ES"
"LHNAGA","Norte","AC"
"HYFDSK","Centro-Oeste","GO"
"HYQSPM","Norte","TO"
"FQUGIZ","Sul","RS"
"PUFEIQ","Sudeste","ES"
"XCFYPD","Sul","PR"
"MGTRMH","Centro-Oeste","DF"
"WCAALC","Sudeste","MG"
"EUJRFT","Nordeste","RN"
"QBQRIH","Sudeste","ES"
"ZHRREP","Norte","PA"
"JYLNPJ","Sudeste","RJ"
"FPFSAK","Norte","AC"
"JEYFCI","Sudeste","RJ"
"PKUPLY","Sudeste","ES"
"UVFGZQ","Nordeste","CE"
"RNZHVS","Nordeste","PI"
"EQCSUR","Sul","RS"
"PCVRMY","Centro-Oeste","MT"
"RDGCZB","Sudeste","ES"
"BYGJOP","Norte","TO"
"QNHYEB","Nordeste","RN"
"XFBENN","Nordeste","BA"
"VSJQMU","Sul","PR"
"ICQWXD","Sudeste","RJ"
"LRHZUU","Nordeste","CE"
"TXOWQE","Sul","SC"
"EJJFES","Sul","SC"
"EKOHDI","Nordeste","CE"
"RJWIGX","Centro-Oeste","DF"
"CEVSZQ","Norte","PA"
"QNFKDK","Norte","AP"
"QNGMAO","Sudeste","ES"
"YOKOKO","Sudeste","MG"
"NXNXCE","Sudeste","MG"
"GWBXAG","Sudeste","SP"
"VBPNPY","Centro-Oeste","MS"
"DVAVHT","Centro-Oeste","GO"
"DVFRKM","Centro-Oeste","MS"
"ISYOCT","Sul","PR"
"JCSVDV","Norte","PA"
"AUQMMF","Sul","PR"
"WCJHRI","Centro-Oeste","MT"
"IFBFJR","Norte","RO"
"QQOVNH","Sudeste","ES"
"NMFTEE","Centro-Oeste","MT"
"MNOVQN","Norte","RR"
"XOWMOO","Centro-Oeste","GO"
"RKTRHV","Sul","PR"
"YIMGXX","Sul","PR"
"JFMBBV","Sul","RS"
"TLXLHJ","Sudeste","SP"
"QHCZWS","Centro-Oeste","MT"
"BIEIIY","Nordeste","RN"
"FZAYKU","Sudeste","MG"
"YLTQPE","Sul","RS"
"KMNDJV","Nordeste","CE"
"WGPUYD","Nordeste","BA"
"WGSZTH","Sul","SC"
"OOBIBE","Sudeste","ES"
"NTBNUA","Centro-Oeste","MT"
"RJDSSD","Norte","AP"
"ZPKODY","Sudeste","MG"
"TCKOIZ","Sul","RS"
"WAHLVQ","Sudeste","MG"
"OCNQQU","Centro-Oeste","DF"
"DYYBUJ","Norte","PA"
"DZOSQN","Norte","TO"
"BQWOIX","Centro-Oeste","MT"
"GRSLVC","Nordeste","PB"
"KUGABB","Nordeste","PB"
"GCHMSI","Sul","SC"
"KCQGCX","Nordeste","PB"
"KAGSSN","Nordeste","PI"
"DCUFCY","Centro-Oeste","MT"
"UHEBAC","Nordeste","BA"
"PEAVSL","Sudeste","SP"
"WAETWM","Sudeste","ES"
"FJNGEL","Sudeste","SP"
"FUCOGZ","Sul","PR"
"AUIRSF","Sul","PR"
"IFEPGO","Norte","AM"
"TZREZI","Centro-Oeste","MT"
"ARHRQU","Nordeste","PB"
"OFXSLI","Norte","TO"
"BIKUYG","Sul","SC"
"SXBDHC","Centro-Oeste","MS"
"TYMXGM","Centro-Oeste","MT"
"PROCGQ","Nordeste","BA"
"YIKXTT","Centro-Oeste","GO"
"UMOAIT","Centro-Oeste","DF"
"IGNUFH","Sudeste","SP"
"HUCLFO","Centro-Oeste","DF"
"VUXAKS","Sudeste","MG"
"KMVJLO","Sudeste","RJ"
"XUPBQR","Sul","SC"
"UBVAGU","Nordeste","RN"
"GEPXWI","Norte","TO"
"RSRXMP","Norte","TO"
"ETUUXW","Norte","TO"
"LRSSXD","Sul","SC"
"ORLZRU","Centro-Oeste","GO"
"TWOJAB","Norte","PA"
"DEFFRF","Sudeste","RJ"
"KTZUQT","Sul","SC"
"KLIGEG","Sul","PR"
"ZFMOGY","Sul","RS"
"LZWMMZ","Norte","AM"
"WDSDAN","Sudeste","RJ"
"TBBDDN","Sudeste","RJ"
"URGQEE","Sudeste","MG"
"MMZGAO","Sudeste","MG"
"RNHYPA","Sudeste","MG"
"QTXFJS","Sudeste","MG"
"YKMBEY","Sul","RS"
"ULPYEB","Sudeste","SP"
"VQKAGL","Norte","AM"
"BNWMQT","Sul","PR"
"LYHLNU","Sudeste","ES"
"TRIBYE","Sul","PR"
"FBXURJ","Sudeste","MG"
"ZKRBCS","Sudeste","MG"
"JNSWAQ","Centro-Oeste","DF"
"RMPGZQ","Centro-Oeste","MS"
"OYAKKY","Centro-Oeste","MT"
"DCKGKJ","Sudeste","MG"
"QZNTRM","Norte","AC"
"HYRWXG","Nordeste","PB"
"JATJJU","Sudeste","RJ"
"PIJYPB","Norte","AP"
"ZDYFVI","Centro-Oeste","GO"
"KBTACL","Sudeste","SP"
"DTSSON","Norte","RR"
"HKETSO","Sudeste","SP"
"UBPXHR","Sudeste","MG"
"RTDQCD","Norte","AC"
"RTEVNF","Centro-Oeste","GO"
"XHGKJR","Norte","RO"
"IJTVQI","Nordeste","MA"
"MXRQKI","Sul","RS"
"NIJLPP","Sudeste","RJ"
"LVWLAQ","Centro-Oeste","MS"
"IDQFBG","Norte","AC"
"WTPSGY","Sudeste","SP"
"IYKLHD","Centro-Oeste","MS"
"CHDAWG","Nordeste","MA"
"ZCMUCN","Norte","RR"
"KVJXUT","Nordeste","CE"
"USEYOL","Sudeste","SP"
"JKEDPS","Nordeste","BA"
"RWKOFR","Nordeste","BA"
"MYFBOV","Sul","SC"
"GNBYHH","Sudeste","RJ"
"LQHDWS","Centro-Oeste","DF"
"BVGSTR","Centro-Oeste","MT"
"YXVFFV","Sul","SC"
"KZMILD","Sul","SC"
"FQGHCB","Nordeste","RN"
"VUKIXK","Sudeste","MG"
"GMWNEJ","Sudeste","ES"
"NIPZIP","Sudeste","ES"
"KEQCYQ","Nordeste","PI"
"JHWTZM","Nordeste","PB"
"YCMPFZ","Centro-Oeste","DF"
"SEUOXZ","Norte","TO"
"QIHQTQ","Nordeste","PB"
"JSTOVY","Norte","TO"
"WLSDET","Centro-Oeste","MS"
"UTPNRP","Sul","RS"
"XCQJLO","Centro-Oeste","GO"
"FABMQN","Norte","RR"
"EXXRMZ","Sul","RS"
"FHNWRS","Centro-Oeste","GO"
"NIGHQP","Nordeste","MA"
"PKMFNC","Nordeste","PB"
"PFTEBF","Sudeste","MG"
"LENTGF","Sul","RS"
"DIHYPQ","Centro-Oeste","DF"
"HCGFWW","Centro-Oeste","MS"
"VZFOVM","Centro-Oeste","DF"
"DZKYJS","Sul","PR"
"LCXCWQ","Centro-Oeste","MT"
"GBRIVJ","Sudeste","MG"
"UERYPJ","Centro-Oeste","GO"
"VLOVXV","Centro-Oeste","DF"
"OXMSHN","Norte","PA"
"WCOVIM","Nordeste","BA"
"OIAPOE","Centro-Oeste","GO"
"STWPIS","Norte","RR"
"ZYBTVK","Sudeste","SP"
"ZZWEYX","Sudeste","ES"
"NGRGNY","Sudeste","ES"
"LKINOG","Sudeste","MG"
"QHBSET","Centro-Oeste","MT"
"NYZLEI","Sudeste","RJ"
"OFCFGQ","Sudeste","ES"
"VORCDU","Centro-Oeste","GO"
"STLXSK","Norte","PA"
"CVQURW","Centro-Oeste","GO"
"UCVCXH","Nordeste","MA"
"MQTFIE","Sudeste","SP"
"YFYRSD","Norte","AC"
"TKVQMJ","Centro-Oeste","MT"
"PCHYOY","Sudeste","SP"
"CADFNO","Centro-Oeste","MT"
"RVRNEV","Sudeste","MG"
"MNBJOV","Sul","SC"
"HQHLTE","Centro-Oeste","DF"
"YMJJVC","Sul","PR"
"IOZOIC","Sul","RS"
"MITMWZ","Sudeste","MG"
"LUPHTA","Norte","TO"
"UTMKNK","Sudeste","SP"
"RKBCHP","Centro-Oeste","MS"
"UKXRSH","Sudeste","SP"
"MYWZKY","Sudeste","SP"
"DTGKHI","Nordeste","RN"
"NFDSPK","Norte","RR"
"ZJRZTA","Sudeste","MG"
"JNNWCR","Norte","TO"
"RNRMNV","Norte","TO"
"VOBRTG","Sudeste","MG"
"YQZPUX","Sudeste","SP"
"MHOGYV","Sul","RS"
"JDQZRU","Sudeste","SP"
"BHFXUS","Norte","AC"
"NQNDZK","Sul","SC"
"KZBXJA","Centro-Oeste","MT"
"RFOPNI","Sudeste","ES"
"TIJUJV","Norte","PA"
"ZEHOQB","Sudeste","SP"
"WFQSHF","Norte","TO"
"CQVRLF","Norte","TO"
"XQVMZO","Centro-Oeste","GO"
"YSYTBW","Sul","SC"
"YUMBIG","Sudeste","RJ"
"CLDOGK","Sul","SC"
"JLPXNT","Nordeste","PE"
"BWSHSD","Nordeste","PI"
"FOOUKT","Centro-Oeste","DF"
"IPBFCS","Nordeste","RN"
"MIDCJO","Norte","RR"
"XCPSUW","Sudeste","SP"
"TJJTNN","Norte","RR"
"EQFRLV","Sudeste","ES"
"TTKMYZ","Norte","AC"
"SHLKIZ","Nordeste","PB"
"VMWWAZ","Norte","AP"
"HPGOBS","Norte","RR"
"OREPXB","Nordeste","MA"
"XNBBMH","Sudeste","MG"
"XNDJAW","Sudeste","RJ"
"ERPYTX","Sudeste","RJ"
"ERWHHY","Sudeste","MG"
"PADEHN","Sul","SC"
"BDYFDJ","Sudeste","ES"
"LVPEEO","Norte","PA"
"LZJTTA","Sudeste","RJ"
"NYAQNZ","Sudeste","ES"
"HXZEIA","Centro-Oeste","MS"
"UHOEKG","Nordeste","CE"
"DUKYGJ","Sudeste","SP"
"OTGCJH","Sul","SC"
"TNUHWZ","Centro-Oeste","DF"
"LOXYNF","Norte","AM"
"MWNVYF","Sul","RS"
"AIPWRM","Sul","PR"
"KYEGPJ","Sudeste","SP"
"MOQVWK","Sul","SC"
"JANFNH","Norte","TO"
"FBHTUB","Centro-Oeste","MT"
"FDOMFT","Centro-Oeste","GO"
"FDTKED","Centro-Oeste","MS"
"FPVWSU","Sudeste","MG"
"NMFKOP","Sudeste","ES"
"NJAWJY","Sudeste","MG"
"NNUERA","Sul","PR"
"NQURQW","Sudeste","MG"
"ONTINB","Sudeste","RJ"
"FLZSEI","Sudeste","SP"
"JNBTDT","Centro-Oeste","MS"
"YIIUXF","Centro-Oeste","MT"
"YJGQFP","Centro-Oeste","MS"
"LIXELD","Sudeste","MG"
"ALBGGE","Centro-Oeste","MS"
"HBUJPE","Centro-Oeste","MS"
"HEBFTN","Sudeste","SP"
"BUMCDP","Sul","PR"
"LSXKVL","Nordeste","PE"
"TEEHAC","Nordeste","PI"
"URLVEB","Nordeste","BA"
"MKNJWT","Sudeste","ES"
"MTTQPH","Centro-Oeste","MT"
"CNJNYC","Sudeste","RJ"
"DNGKGT","Sul","PR"
"MHDUGL","Norte","TO"
"GNYXNO","Sudeste","MG"
"FXMXVN","Nordeste","BA"
"JGADFI","Sudeste","MG"
"YQHKGR","Sudeste","RJ"
"KQOTTL","Norte","PA"
"PSKGYP","Sul","SC"
"XGLRMT","Sudeste","MG"
"NLYROD","Sul","SC"
"BJYBKP","Sudeste","MG"
"DAZXJA","Norte","TO"
"SVSQKH","Sudeste","SP"
"QAUUWQ","Norte","RO"
"QBCYFC","Sudeste","MG"
"ONSXTI","Sudeste","SP"
"OOAKBH","Sul","RS"
"GWRPPX","Centro-Oeste","DF"
"KEJQXT","Centro-Oeste","DF"
"LXBQMP","Norte","AC"
"IDWNOK","Sudeste","SP"
"BUBTKC","Sudeste","MG"
"TXLJRJ","Nordeste","CE"
"YLRFHC","Centro-Oeste","DF"
"WSWWUJ","Sul","PR"
"JYFMOU","Sul","PR"
"MCEQZC","Sudeste","ES"
"ZDTHBT","Sudeste","SP"
"LTZPHD","Sudeste","RJ"
"URMVJY","Sudeste","MG"
"KBDOJS","Nordeste","PB"
"SJNUWG","Centro-Oeste","MT"
"BWNKEF","Sudeste","RJ"
"YPJKML","Sudeste","SP"
"QZIVUD","Centro-Oeste","GO"
"OORIQA","Norte","RR"
"PUBXSB","Sudeste","MG"
"PLQZVG","Norte","RR"
"MOGIIP","Sul","RS"
"BRJJBN","Centro-Oeste","MS"
"TXSNZU","Centro-Oeste","MT"
"GAVFIL","Centro-Oeste","GO"
"KFHMGP","Centro-Oeste","GO"
"CWDYSW","Centro-Oeste","MT"
"RDTLMX","Sudeste","RJ"
"FNKEZN","Nordeste","BA"
"SBUXAX","Norte","PA"
"VPLWHV","Sudeste","SP"
"WOFQIQ","Sudeste","SP"
"RSNTLT","Sudeste","RJ"
"RTCCHA","Sudeste","MG"
"YUHHSI","Sudeste","ES"
"JMEBSO","Sudeste","RJ"
"KEKFCT","Centro-Oeste","GO"
"LVBZXS","Sudeste","ES"
"VEEKPB","Nordeste","PB"
"WKYIRE","Nordeste","RN"
"WLWOSX","Norte","PA"
"TXEKCW","Sudeste","SP"
"JWSGIC","Sudeste","RJ"
"GZAQNC","Centro-Oeste","DF"
"OSKQFQ","Norte","AM"
"WRSFFA","Sudeste","ES"
"MTQOTT","Sul","RS"
"UEHIKH","Nordeste","PI"
"XYGZJF","Sul","PR"
"SJLQRR","Sudeste","MG"
"BHOOBW","Norte","PA"
"DPWZVW","Nordeste","CE"
"CCAGWH","Centro-Oeste","DF"
"FQAUIQ","Sul","RS"
"XBZZFA","Sudeste","ES"
"LKFLJU","Sudeste","MG"
"DATUGY","Nordeste","MA"
"NNREKK","Norte","RO"
"HMKLFF","Sudeste","ES"
"EGXAKG","Sul","RS"
"FASJXY","Sudeste","MG"
"EWIUKV","Sul","RS"
"VCOKGO","Sul","SC"
"VDBQTU","Sul","PR"
"DIMXNP","Centro-Oeste","DF"
"TFMJQW","Sul","RS"
"MMHAGG","Sudeste","ES"
"LTAOXJ","Nordeste","PI"
"OQFBVG","Sudeste","ES"
"ORVOAT","Sudeste","SP"
"JKHPDD","Nordeste","RN"
"FFNHFR","Norte","RR"
"UZJNBG","Sudeste","MG"
"MDVHKM","Sudeste","MG"
"AGUSTJ","Sudeste","ES"
"PFBTYM","Sudeste","SP"
"QNNFAK","Sudeste","ES"
"MSSWZC","Sul","PR"
"IXAAJI","Sudeste","RJ"
"IXZLHK","Sul","SC"
"ZNYQLC","Sul","SC"
"ZOLGYX","Sul","PR"
"RZYHVJ","Sul","RS"
"GJJHIV","Centro-Oeste","MT"
"DULOHB","Sudeste","ES"
