"OrderID","DeviceName","DeviceType"
"EWMPCO","Android Tabled","Android (Tablet)"
"ADBRQK","Android Phone","Android"
"AZWPYJ","iPhone","iPhone"
"EMWKKG","Desconhecido","Desconhecido"
"KLYTVM","iPad","iPad"
"WGFIQN","iPhone","iPhone"
"CHHWCT","Desktop Mac","Desktop"
"QGPAPE","Desktop Windows","Desktop"
"THADXC","Desconhecido","Desconhecido"
"VQIMBZ","iPhone","iPhone"
"MDVYVI","Desktop Windows","Desktop"
"HCGRTC","Desktop Windows","Desktop"
"WDIUPN","iPhone","iPhone"
"RNJREE","Android Tabled","Android (Tablet)"
"DKZADL","iPad","iPad"
"PIHSWA","Desconhecido","Desconhecido"
"KNSRBL","iPad","iPad"
"GCQTMX","iPhone","iPhone"
"FFEETW","Desconhecido","Desconhecido"
"KKECHO","iPad","iPad"
"SURFWA","iPad","iPad"
"UAFKYA","Android Phone","Android"
"LYWNHE","Android Tabled","Android (Tablet)"
"NXFJLI","Desktop Windows","Desktop"
"FDHOPB","Desconhecido","Desconhecido"
"PLWJUF","Desktop Mac","Desktop"
"DJRKEF","Desktop Mac","Desktop"
"CREAYA","Desktop Windows","Desktop"
"VHQKCK","Desconhecido","Desconhecido"
"BWPKWA","Desktop Mac","Desktop"
"FRVEHO","Android Tabled","Android (Tablet)"
"ECRMCN","Android Phone","Android"
"VKODSS","Desconhecido","Desconhecido"
"TDHIDX","iPhone","iPhone"
"VOZFUD","iPad","iPad"
"TSPHZG","Desconhecido","Desconhecido"
"CONTZM","Desktop Windows","Desktop"
"POEHLB","Desktop Mac","Desktop"
"IRTGQE","iPad","iPad"
"IRUSXE","iPad","iPad"
"FNTSSH","Desktop Mac","Desktop"
"GGYOVI","Desconhecido","Desconhecido"
"UPHZVG","iPad","iPad"
"UPWGKP","Desconhecido","Desconhecido"
"CGKRQG","Android Tabled","Android (Tablet)"
"QPQGGS","iPhone","iPhone"
"CTOTNH","Desktop Mac","Desktop"
"HCGQNS","Android Tabled","Android (Tablet)"
"YWWZSQ","Desktop Mac","Desktop"
"WKUDME","Desktop Windows","Desktop"
"WLVFPM","Android Phone","Android"
"OJPSXL","iPhone","iPhone"
"KSHANH","Desktop Mac","Desktop"
"WJALAU","Desktop Mac","Desktop"
"USZKTD","Android Phone","Android"
"OSTHMV","Android Phone","Android"
"PNENMM","Android Phone","Android"
"YKQZPA","Desktop Mac","Desktop"
"HUWUBG","Desktop Mac","Desktop"
"PDHTDN","Desktop Mac","Desktop"
"XRULNI","iPad","iPad"
"EOQZIV","Desktop Mac","Desktop"
"TEACXQ","Desktop Windows","Desktop"
"BBUHHD","iPhone","iPhone"
"GSDIWT","Desconhecido","Desconhecido"
"ITOMIN","Desconhecido","Desconhecido"
"IUDIYH","Android Tabled","Android (Tablet)"
"OWTLYG","Desconhecido","Desconhecido"
"AAMWVY","Desconhecido","Desconhecido"
"HCUTJG","iPhone","iPhone"
"OGBBJW","iPad","iPad"
"VPPMBG","Desconhecido","Desconhecido"
"DRFJFR","Desktop Mac","Desktop"
"DJUBBQ","Android Tabled","Android (Tablet)"
"XYXABL","Android Phone","Android"
"DTJAFI","iPad","iPad"
"JMSFQA","Android Tabled","Android (Tablet)"
"JMSRGZ","Desktop Windows","Desktop"
"PSAHDK","Desconhecido","Desconhecido"
"IRUKWB","Android Phone","Android"
"QHFOSA","Desconhecido","Desconhecido"
"DZWSHU","iPhone","iPhone"
"UDAQVK","iPad","iPad"
"IQBAHX","iPad","iPad"
"GECOSR","Android Phone","Android"
"RPDHLP","Desktop Windows","Desktop"
"HWOOND","Desktop Mac","Desktop"
"JLYJDA","iPad","iPad"
"NCXMAO","Desktop Windows","Desktop"
"APUCMR","Android Tabled","Android (Tablet)"
"HKUNFM","iPhone","iPhone"
"QVWDGE","iPhone","iPhone"
"FMFAER","Desktop Mac","Desktop"
"MIMUWU","Desconhecido","Desconhecido"
"BNNMLU","Desconhecido","Desconhecido"
"GKXKXH","Desktop Mac","Desktop"
"LVWAMF","iPad","iPad"
"LEMBRA","iPhone","iPhone"
"DWNHMA","iPad","iPad"
"YXKPFA","Desktop Windows","Desktop"
"OKDLAQ","iPad","iPad"
"WYOBXF","Android Tabled","Android (Tablet)"
"BZEVNT","Desconhecido","Desconhecido"
"UKMGIT","iPhone","iPhone"
"TGYEWD","Desktop Mac","Desktop"
"BSTJDU","Desktop Mac","Desktop"
"SLQFNM","iPhone","iPhone"
"WMNUEB","Android Tabled","Android (Tablet)"
"OAAOXY","Desktop Mac","Desktop"
"PHSLJD","Desktop Windows","Desktop"
"DUPZEV","Android Phone","Android"
"ZDQWSP","iPad","iPad"
"STRXLY","iPhone","iPhone"
"YPKWLK","Desconhecido","Desconhecido"
"AJLHGC","Android Phone","Android"
"KRALPH","Desktop Windows","Desktop"
"NFGINV","Desktop Windows","Desktop"
"HYPCMI","iPad","iPad"
"FUBSVE","Android Tabled","Android (Tablet)"
"WCUAFC","Desktop Windows","Desktop"
"FYQFOG","Desktop Windows","Desktop"
"IFKGYW","Desktop Mac","Desktop"
"KJNDQD","Android Tabled","Android (Tablet)"
"LQWDKX","Desktop Mac","Desktop"
"UJGVZB","Desconhecido","Desconhecido"
"PIYMCE","Desktop Windows","Desktop"
"TYWIMD","Desktop Mac","Desktop"
"BPLKJD","Desktop Mac","Desktop"
"IHEFJS","Desconhecido","Desconhecido"
"XGDHVD","iPhone","iPhone"
"WWJUJP","iPad","iPad"
"WXHZNF","Android Phone","Android"
"FOTZJX","Android Tabled","Android (Tablet)"
"TLOQPT","Android Phone","Android"
"ORCNJG","Desktop Windows","Desktop"
"BAIVOP","iPad","iPad"
"UQAXYZ","Android Tabled","Android (Tablet)"
"INOSWX","Android Phone","Android"
"IOIEGW","Desconhecido","Desconhecido"
"EWNCPO","iPad","iPad"
"DODEOT","iPhone","iPhone"
"DSNYEQ","iPad","iPad"
"ZAHSBJ","Android Tabled","Android (Tablet)"
"HBCNBZ","Desktop Windows","Desktop"
"UREXVV","Android Phone","Android"
"LRBHXH","iPad","iPad"
"ZDSDPX","Desktop Mac","Desktop"
"UTNZGW","iPad","iPad"
"RBWNEJ","iPad","iPad"
"HUUSAC","Desconhecido","Desconhecido"
"QFZMUN","Desconhecido","Desconhecido"
"QGARVG","Desktop Windows","Desktop"
"LZALXN","Android Tabled","Android (Tablet)"
"KCSIZU","iPhone","iPhone"
"HSKWLC","Desconhecido","Desconhecido"
"UWABON","Desconhecido","Desconhecido"
"QYWUKZ","iPad","iPad"
"PDNGIQ","Desktop Windows","Desktop"
"MGLFCC","Desconhecido","Desconhecido"
"FITJCT","iPad","iPad"
"CJGPTQ","Desconhecido","Desconhecido"
"RVFOVM","Android Tabled","Android (Tablet)"
"SUEQWI","Desconhecido","Desconhecido"
"TZLHBU","Android Phone","Android"
"VBYUIX","Android Phone","Android"
"MDFDMF","Desktop Windows","Desktop"
"PGEKFZ","iPad","iPad"
"SVRMJK","Desktop Mac","Desktop"
"QPBTAX","Android Tabled","Android (Tablet)"
"RHGDQV","iPhone","iPhone"
"YBSFDI","iPhone","iPhone"
"FEPTSQ","Android Tabled","Android (Tablet)"
"FUWWAZ","Desktop Windows","Desktop"
"JBKHMT","Desktop Mac","Desktop"
"SSBPYS","Desktop Windows","Desktop"
"NRJQLX","Desconhecido","Desconhecido"
"QKNZEY","Desktop Windows","Desktop"
"LBBDTX","Android Tabled","Android (Tablet)"
"TKRCDG","Desconhecido","Desconhecido"
"EQUXVF","Desktop Mac","Desktop"
"AKTTLO","iPhone","iPhone"
"ALWNMW","iPad","iPad"
"HBQCRM","Desconhecido","Desconhecido"
"HCAKHH","Android Tabled","Android (Tablet)"
"HPOSPQ","Desconhecido","Desconhecido"
"DFNIUT","Desktop Windows","Desktop"
"NULMZR","Desktop Mac","Desktop"
"PXUPCY","Desconhecido","Desconhecido"
"QNOBNA","iPhone","iPhone"
"WXTUMA","Desktop Windows","Desktop"
"XEVIPR","Desconhecido","Desconhecido"
"NNMQVV","Desconhecido","Desconhecido"
"ZYYXAD","Desconhecido","Desconhecido"
"JYGYAD","Desktop Windows","Desktop"
"NFJWBG","Desktop Windows","Desktop"
"WNFTAD","Desktop Mac","Desktop"
"HOLLPT","iPhone","iPhone"
"KUPODI","Android Phone","Android"
"VSSYOG","iPhone","iPhone"
"FTKOOY","Android Tabled","Android (Tablet)"
"TYZTKY","Desktop Windows","Desktop"
"VGVRAL","Desconhecido","Desconhecido"
"XJUYKG","Android Phone","Android"
"LZDMQE","Desktop Windows","Desktop"
"WGBLNV","Android Tabled","Android (Tablet)"
"GAZNHJ","Desktop Mac","Desktop"
"REOIQW","Desktop Windows","Desktop"
"JPNFIO","Desktop Windows","Desktop"
"AWPJPT","Desktop Windows","Desktop"
"UZXAPK","iPad","iPad"
"VPCLXU","iPad","iPad"
"NIPYJT","Desktop Windows","Desktop"
"ADKDOY","Android Tabled","Android (Tablet)"
"BAIBWI","Android Phone","Android"
"PWGWFV","Desktop Windows","Desktop"
"EHZCMM","Desconhecido","Desconhecido"
"QPXUVZ","iPad","iPad"
"UFETMS","Android Tabled","Android (Tablet)"
"BDQHKC","Desconhecido","Desconhecido"
"VMCUHD","Desktop Mac","Desktop"
"SZUQQT","iPhone","iPhone"
"TAAEWW","Desconhecido","Desconhecido"
"OIUJIK","Desconhecido","Desconhecido"
"ACDVGB","Android Phone","Android"
"NKLEYN","Android Tabled","Android (Tablet)"
"LBRZZF","iPhone","iPhone"
"LKRCNR","Desktop Windows","Desktop"
"OLORFW","Desktop Mac","Desktop"
"RJXZCB","iPad","iPad"
"QGBYUZ","iPhone","iPhone"
"NOUOLV","Desktop Mac","Desktop"
"KRZUZW","Desktop Mac","Desktop"
"TRADPH","Desktop Windows","Desktop"
"FQIQYJ","Desktop Mac","Desktop"
"JNUITC","iPad","iPad"
"VNZVHS","Desktop Windows","Desktop"
"SFUITF","Android Tabled","Android (Tablet)"
"FIYULA","Desktop Windows","Desktop"
"WVPINE","Desktop Windows","Desktop"
"SJWGKA","iPad","iPad"
"FXJBCZ","Android Phone","Android"
"KZNZUI","Desktop Windows","Desktop"
"BFBREO","Android Phone","Android"
"MCMNOO","Android Tabled","Android (Tablet)"
"KBXSEK","Desktop Windows","Desktop"
"PGYJNN","iPad","iPad"
"BWUBZT","Android Phone","Android"
"VXFKZZ","iPad","iPad"
"JCASYM","iPhone","iPhone"
"EABTER","Desconhecido","Desconhecido"
"TIXEYP","iPhone","iPhone"
"BEVTZU","Desconhecido","Desconhecido"
"UUHWYE","Android Tabled","Android (Tablet)"
"FAQEJR","Desconhecido","Desconhecido"
"HWRZDQ","Android Phone","Android"
"GWVPOI","Desktop Mac","Desktop"
"GXDJRA","Android Tabled","Android (Tablet)"
"XAHRSI","Desconhecido","Desconhecido"
"PWLZJE","Desktop Windows","Desktop"
"NSGPXH","iPhone","iPhone"
"NSMNYN","iPhone","iPhone"
"XMCYYO","Desconhecido","Desconhecido"
"INYQFG","Desktop Mac","Desktop"
"IOTDDM","iPhone","iPhone"
"TFRKGY","Android Tabled","Android (Tablet)"
"WDGAOJ","Desconhecido","Desconhecido"
"SAUCIP","Desktop Windows","Desktop"
"URAOJR","Android Tabled","Android (Tablet)"
"WKIWPR","Desktop Mac","Desktop"
"KXMNSW","Android Phone","Android"
"TBPZMA","iPhone","iPhone"
"TBQUUC","Desktop Mac","Desktop"
"GLNBVX","Desktop Windows","Desktop"
"LEIMUU","Desktop Windows","Desktop"
"IDSAPR","iPad","iPad"
"YXGYAL","iPad","iPad"
"EYIDLB","iPad","iPad"
"HVAVUP","Android Phone","Android"
"JJPOXR","iPhone","iPhone"
"ULMEDX","Android Tabled","Android (Tablet)"
"UDGOKO","Desconhecido","Desconhecido"
"UESYDZ","iPad","iPad"
"VODEUT","Desktop Mac","Desktop"
"ZDDPUU","iPhone","iPhone"
"EKAWCL","Desktop Mac","Desktop"
"OSJKKA","Desktop Mac","Desktop"
"NUDAWH","Android Tabled","Android (Tablet)"
"RPYXSM","Android Tabled","Android (Tablet)"
"RFBNKX","iPhone","iPhone"
"DGUHLP","Desconhecido","Desconhecido"
"HYJTXW","iPad","iPad"
"ZTAAFH","Android Phone","Android"
"SACTOW","Desktop Windows","Desktop"
"ILDREB","Android Tabled","Android (Tablet)"
"ARQQHB","Android Phone","Android"
"UOEBGY","Desktop Windows","Desktop"
"EGCQXC","Desconhecido","Desconhecido"
"BLRPLE","iPhone","iPhone"
"YOFBEV","Desktop Windows","Desktop"
"TSHTSV","Desktop Mac","Desktop"
"DKFMWA","Desconhecido","Desconhecido"
"SVHWVH","iPad","iPad"
"ULZMPK","Android Phone","Android"
"IJEBFY","iPad","iPad"
"SFKMCD","Android Tabled","Android (Tablet)"
"AFKSWA","Android Tabled","Android (Tablet)"
"BJUPVJ","Desktop Windows","Desktop"
"SXDGUO","Desconhecido","Desconhecido"
"CESGMT","Desktop Windows","Desktop"
"KIRINC","Desconhecido","Desconhecido"
"QSRGYQ","iPhone","iPhone"
"QTREJY","Desktop Mac","Desktop"
"MRCGEX","iPhone","iPhone"
"KPKMQR","Desktop Mac","Desktop"
"MYTLYC","iPhone","iPhone"
"AGLKJN","Desconhecido","Desconhecido"
"AKIQHZ","Desktop Windows","Desktop"
"TFODFO","Android Tabled","Android (Tablet)"
"FZXHWG","Android Tabled","Android (Tablet)"
"HMMOGS","Desconhecido","Desconhecido"
"TMSMCU","Desktop Mac","Desktop"
"JJIHQO","Android Phone","Android"
"UKIFFG","Desktop Windows","Desktop"
"SDEGAE","iPad","iPad"
"VLRENP","Android Tabled","Android (Tablet)"
"VEAWKU","Android Phone","Android"
"PECFDK","Android Phone","Android"
"EOWKHZ","iPad","iPad"
"DVIWYT","Android Phone","Android"
"TVLRDE","Android Phone","Android"
"KUIZQX","Android Tabled","Android (Tablet)"
"NUDFML","iPhone","iPhone"
"IULWRM","Android Phone","Android"
"JDDUVG","Desconhecido","Desconhecido"
"WCOZBL","Desktop Windows","Desktop"
"JHDYZY","Desconhecido","Desconhecido"
"KJYZNV","Desktop Windows","Desktop"
"KKFVKZ","Android Tabled","Android (Tablet)"
"DTLNRR","iPad","iPad"
"IVPHXZ","Desconhecido","Desconhecido"
"JQAHSI","iPhone","iPhone"
"MCZSZC","Desconhecido","Desconhecido"
"BKRAQV","Android Tabled","Android (Tablet)"
"CYYIXX","iPhone","iPhone"
"BPVDSD","Desconhecido","Desconhecido"
"IPETFR","Android Phone","Android"
"LBGQSA","Android Phone","Android"
"EWRBFG","Android Phone","Android"
"YTBPJD","iPhone","iPhone"
"UFTJNF","Android Tabled","Android (Tablet)"
"YCBFHW","Android Phone","Android"
"BNFBUO","iPhone","iPhone"
"HPHORL","Android Tabled","Android (Tablet)"
"HPXKSZ","Android Tabled","Android (Tablet)"
"PXDOLC","iPad","iPad"
"UPZLDP","iPhone","iPhone"
"ONNCWN","Android Phone","Android"
"YVGMOV","Desktop Windows","Desktop"
"DMSRAU","Desconhecido","Desconhecido"
"VQAGLT","Android Phone","Android"
"ZXNOKW","Desktop Windows","Desktop"
"ZIXFAO","Desconhecido","Desconhecido"
"SANMHF","iPhone","iPhone"
"OTRMRO","iPhone","iPhone"
"TNXOJM","Desktop Windows","Desktop"
"PNRZEG","Desktop Windows","Desktop"
"YRYXPY","iPhone","iPhone"
"JLHGRY","Desktop Windows","Desktop"
"YDWABF","iPad","iPad"
"DVJTJO","Desktop Windows","Desktop"
"HNUTNC","Android Tabled","Android (Tablet)"
"AMLSAY","Desktop Windows","Desktop"
"KVLHEI","Desktop Mac","Desktop"
"OLOFDS","Desktop Windows","Desktop"
"OLTEQX","iPad","iPad"
"WFAFRX","Android Phone","Android"
"CXKCRS","iPad","iPad"
"CXQYEC","iPhone","iPhone"
"UVPBUJ","Android Tabled","Android (Tablet)"
"CBIYGC","Android Tabled","Android (Tablet)"
"BPYMGJ","Android Phone","Android"
"DQHGFK","iPad","iPad"
"IEADXU","iPhone","iPhone"
"KKZEGI","Android Tabled","Android (Tablet)"
"VGTBGZ","Desconhecido","Desconhecido"
"YPUWSE","iPad","iPad"
"NQGOYA","iPad","iPad"
"ZECHXB","Android Tabled","Android (Tablet)"
"CZLQGP","Android Tabled","Android (Tablet)"
"MZNZHZ","Desconhecido","Desconhecido"
"ZRIHHI","Android Tabled","Android (Tablet)"
"CRQIHK","Desconhecido","Desconhecido"
"VVNKFK","Desktop Windows","Desktop"
"DZWRHE","Android Tabled","Android (Tablet)"
"EAKUOQ","Android Phone","Android"
"VPSQGC","Desktop Mac","Desktop"
"VPVRWY","iPhone","iPhone"
"BKMLVQ","iPad","iPad"
"RECOKL","Desktop Windows","Desktop"
"HUASUF","iPhone","iPhone"
"SCBPGK","iPhone","iPhone"
"JPSHCW","iPad","iPad"
"TLAYXK","iPhone","iPhone"
"FUXYDB","Android Phone","Android"
"RORCRY","Android Phone","Android"
"QFBCZQ","iPad","iPad"
"RAQXPW","Android Tabled","Android (Tablet)"
"COHGKV","Desconhecido","Desconhecido"
"ARYQPO","Android Phone","Android"
"UGEYVJ","iPhone","iPhone"
"HPGJIP","Desconhecido","Desconhecido"
"ELKMAN","Android Phone","Android"
"QMDPOT","Android Phone","Android"
"FMPXDM","iPad","iPad"
"SPDYIY","Desconhecido","Desconhecido"
"LAWURU","iPhone","iPhone"
"ZOFCXD","iPhone","iPhone"
"FFKWSF","Android Tabled","Android (Tablet)"
"VLXIPI","iPhone","iPhone"
"VRCDQC","Desktop Mac","Desktop"
"GMASEF","Desktop Mac","Desktop"
"BCJTGY","iPad","iPad"
"KAEOZY","Desconhecido","Desconhecido"
"DDAULS","Android Tabled","Android (Tablet)"
"PIBJQH","Desconhecido","Desconhecido"
"GCTQML","iPad","iPad"
"KGUEKT","iPad","iPad"
"YLDPIG","Desktop Windows","Desktop"
"SFNRAG","iPad","iPad"
"QRSBZQ","Desconhecido","Desconhecido"
"VHEZQK","Android Phone","Android"
"WEINOK","Desconhecido","Desconhecido"
"KDDJUM","Desktop Mac","Desktop"
"TSFIHZ","iPad","iPad"
"AWFONR","Android Phone","Android"
"DRIZVE","Android Phone","Android"
"XZJEAM","Android Phone","Android"
"WFSNUT","iPhone","iPhone"
"NCSURK","iPhone","iPhone"
"QKKXVR","iPhone","iPhone"
"KINSTJ","iPhone","iPhone"
"SPCBPW","Android Phone","Android"
"KPEQJK","Android Tabled","Android (Tablet)"
"IRNQAI","Android Phone","Android"
"SFJBUP","iPad","iPad"
"LZNVTT","iPad","iPad"
"LZOECD","iPhone","iPhone"
"SHKEON","Desktop Windows","Desktop"
"SASSBI","Desktop Windows","Desktop"
"MMMRHJ","Android Tabled","Android (Tablet)"
"LSHBQX","Desktop Windows","Desktop"
"PYMDVB","iPad","iPad"
"PYTUPJ","Android Phone","Android"
"CFGOBC","Desktop Windows","Desktop"
"UDUWHE","Android Tabled","Android (Tablet)"
"IHXIWR","Desconhecido","Desconhecido"
"DSIKBU","Desktop Windows","Desktop"
"HYOLXW","iPad","iPad"
"UGQUSX","Android Tabled","Android (Tablet)"
"SLZSEM","Android Phone","Android"
"JOKWQN","iPad","iPad"
"PHUACM","Desconhecido","Desconhecido"
"OLFXIA","iPhone","iPhone"
"SFOKQA","iPhone","iPhone"
"QSBFGC","iPhone","iPhone"
"AJHUOD","Desktop Mac","Desktop"
"UOIXMN","Desconhecido","Desconhecido"
"EGUJUX","Desktop Mac","Desktop"
"XIYOIC","iPhone","iPhone"
"VKXCPM","Desktop Mac","Desktop"
"VCIVDX","Desconhecido","Desconhecido"
"MFGTML","Desconhecido","Desconhecido"
"ZGQLWQ","Desconhecido","Desconhecido"
"HJOFFD","Android Phone","Android"
"VIALPM","Android Phone","Android"
"TTDUKY","iPhone","iPhone"
"POWFID","Desconhecido","Desconhecido"
"YJQJHN","Desconhecido","Desconhecido"
"HZNZMR","Desktop Windows","Desktop"
"FDTOGG","Desktop Mac","Desktop"
"ZTUUIZ","Desktop Windows","Desktop"
"PWRJLI","Desktop Windows","Desktop"
"QWKAJO","Android Tabled","Android (Tablet)"
"IZJDXS","Android Tabled","Android (Tablet)"
"GDSKBB","iPhone","iPhone"
"ROZDFW","iPhone","iPhone"
"RPEBDW","Android Phone","Android"
"BDUDLK","iPad","iPad"
"VSKIBP","Desconhecido","Desconhecido"
"BCWKTB","Desktop Windows","Desktop"
"YXFJSF","Desconhecido","Desconhecido"
"TFNOFZ","Desktop Windows","Desktop"
"HPOLMX","Desktop Mac","Desktop"
"IWLUKS","Android Tabled","Android (Tablet)"
"FFWQJB","Desktop Windows","Desktop"
"ULXOAR","Desconhecido","Desconhecido"
"CTYSZV","Desktop Windows","Desktop"
"YDYKOG","iPhone","iPhone"
"TBEPUZ","Desconhecido","Desconhecido"
"OAJHAX","iPad","iPad"
"GCAEAW","Desktop Mac","Desktop"
"YLEQRX","Desktop Windows","Desktop"
"CEZXKN","iPad","iPad"
"EZMDCW","Android Phone","Android"
"MSESIG","Desktop Windows","Desktop"
"NYBLAT","Desconhecido","Desconhecido"
"UVURNU","Android Phone","Android"
"QZFLJN","iPad","iPad"
"JAKQLV","Desktop Mac","Desktop"
"RZOVBL","Desktop Windows","Desktop"
"RMNGTI","iPad","iPad"
"SFTPFA","Desconhecido","Desconhecido"
"BHFFSU","Android Tabled","Android (Tablet)"
"LPBKQD","Desktop Mac","Desktop"
"QRMYHF","Desconhecido","Desconhecido"
"QDAMLU","Android Tabled","Android (Tablet)"
"KCVLRZ","iPhone","iPhone"
"CVDQKL","Desktop Mac","Desktop"
"BSCNEW","iPad","iPad"
"LOSMZQ","iPad","iPad"
"PVJBJY","iPad","iPad"
"IRJCQC","Desktop Windows","Desktop"
"WWPZIA","Desktop Windows","Desktop"
"FNTXAR","Android Phone","Android"
"EABLKI","Android Tabled","Android (Tablet)"
"VBXQWA","Android Phone","Android"
"NLIYWS","Android Phone","Android"
"GXFCNK","iPad","iPad"
"ZMBKBI","Desconhecido","Desconhecido"
"CKMOYW","iPhone","iPhone"
"JMJEVM","iPad","iPad"
"JNDDCT","Desktop Windows","Desktop"
"IAAAQW","Desconhecido","Desconhecido"
"VMNMLI","iPhone","iPhone"
"SVZIQG","Desconhecido","Desconhecido"
"PEYWAN","Desconhecido","Desconhecido"
"LEGOGB","Android Tabled","Android (Tablet)"
"VEGICC","Desconhecido","Desconhecido"
"UBGKQK","Desktop Mac","Desktop"
"HMSOQJ","iPad","iPad"
"URLIHN","iPhone","iPhone"
"PZITDK","Desktop Windows","Desktop"
"ZOEKNN","Android Tabled","Android (Tablet)"
"TBKCYL","Android Tabled","Android (Tablet)"
"VMJZBY","Android Tabled","Android (Tablet)"
"XZWHQN","Android Phone","Android"
"EFGMGA","Android Tabled","Android (Tablet)"
"AYIHLU","Desconhecido","Desconhecido"
"MPDYSP","Android Tabled","Android (Tablet)"
"SMGXRZ","Desktop Windows","Desktop"
"WMYKRF","Android Phone","Android"
"VTXNLP","Desconhecido","Desconhecido"
"OXIIXO","iPad","iPad"
"FKHDUQ","iPhone","iPhone"
"GNSYQU","Desktop Mac","Desktop"
"KKGCZO","Android Tabled","Android (Tablet)"
"AQHCNP","iPad","iPad"
"BYCVRX","Android Tabled","Android (Tablet)"
"IUPYRE","Desktop Windows","Desktop"
"NZRMCM","Desktop Windows","Desktop"
"VKMKVG","Desktop Windows","Desktop"
"VCSZVI","Android Phone","Android"
"CDTREB","Desktop Mac","Desktop"
"CHEEPA","Android Phone","Android"
"MVTXTW","Desconhecido","Desconhecido"
"PPGPRM","Desconhecido","Desconhecido"
"PRJSGL","Desktop Mac","Desktop"
"PRRCVZ","iPad","iPad"
"VDHXJL","Desconhecido","Desconhecido"
"CZRJDJ","Android Phone","Android"
"CZVVKK","iPhone","iPhone"
"AGGTDU","Android Phone","Android"
"ZWQOOS","Desktop Mac","Desktop"
"WDKNSO","iPad","iPad"
"PAXTPV","iPhone","iPhone"
"HUUIMI","iPhone","iPhone"
"IXBBYN","Android Phone","Android"
"IXQUPN","iPhone","iPhone"
"TBVWKO","Android Tabled","Android (Tablet)"
"VLGXKJ","Desktop Mac","Desktop"
"EGOUXL","Desconhecido","Desconhecido"
"SMNDQR","Desconhecido","Desconhecido"
"SMUVVU","Android Phone","Android"
"AMXEHQ","Desktop Windows","Desktop"
"QUPLDA","Android Tabled","Android (Tablet)"
"KFZKLW","Android Phone","Android"
"VTMYSI","Android Phone","Android"
"MGQOHB","Android Phone","Android"
"WUSWRN","Desconhecido","Desconhecido"
"FXXNWX","Desktop Windows","Desktop"
"ARLNGQ","Desktop Mac","Desktop"
"CXUDQN","Android Tabled","Android (Tablet)"
"LKERZV","Desktop Windows","Desktop"
"MQXMNB","Desktop Mac","Desktop"
"TKEIDZ","iPhone","iPhone"
"CKOWZE","Android Tabled","Android (Tablet)"
"UEVRRI","Android Phone","Android"
"FSUCCL","Desktop Windows","Desktop"
"QHMVNG","Desktop Mac","Desktop"
"FZYJTQ","Desktop Windows","Desktop"
"WTPYOT","iPad","iPad"
"TPDUPJ","Android Tabled","Android (Tablet)"
"FLACLL","Desktop Windows","Desktop"
"NUUUBL","Desconhecido","Desconhecido"
"QTKPJR","iPhone","iPhone"
"ZFEJDM","Desconhecido","Desconhecido"
"BJKUPX","iPhone","iPhone"
"PKMKUB","Desktop Windows","Desktop"
"VRNVSD","iPad","iPad"
"ZIXZVS","Android Phone","Android"
"BURVFM","iPad","iPad"
"CBNDAF","iPhone","iPhone"
"VZYQXH","iPad","iPad"
"LCPXAT","iPad","iPad"
"ILNJGY","iPad","iPad"
"RJBBAB","Desktop Mac","Desktop"
"CNATBW","iPad","iPad"
"VVSLFJ","Android Tabled","Android (Tablet)"
"JGORFH","Desktop Mac","Desktop"
"KDDCLW","iPad","iPad"
"HQSMLR","Desktop Windows","Desktop"
"KZIJYI","Desconhecido","Desconhecido"
"BLJVYW","Android Tabled","Android (Tablet)"
"JJATEE","Desktop Mac","Desktop"
"JPXCEF","Android Tabled","Android (Tablet)"
"UJDPRY","Desktop Windows","Desktop"
"HHNWFA","iPhone","iPhone"
"NBFZMW","Android Phone","Android"
"GAVGNH","iPad","iPad"
"JLUSZA","Desconhecido","Desconhecido"
"RARFNZ","Android Phone","Android"
"PBRFQW","Desktop Windows","Desktop"
"FGXCXZ","Android Phone","Android"
"ETFHQH","Desktop Windows","Desktop"
"UMQUIC","Desktop Mac","Desktop"
"VRKXNQ","Desconhecido","Desconhecido"
"ZJLWZH","Android Phone","Android"
"RVNQIE","Desktop Mac","Desktop"
"XMOJBC","iPad","iPad"
"CDMOGU","iPad","iPad"
"SOTFXO","Desconhecido","Desconhecido"
"RCQHRO","iPad","iPad"
"QGSCTH","Desktop Mac","Desktop"
"BEKENZ","Desktop Mac","Desktop"
"DILPSA","Android Phone","Android"
"DINMLX","iPhone","iPhone"
"HBXQJU","Desktop Mac","Desktop"
"TEIBZS","iPhone","iPhone"
"ANZBMK","Desktop Windows","Desktop"
